one,two,three,four,five,time_to_event,delta
-0.9006106612785794,-2.5019941126865066,3.3253051709739485,-2.428520194350405,2.9387308803422574,694.628198894802,True
-4.553856911289775,-4.955924967568994,0.9229616722514896,-0.5401238704895699,1.6273505521019045,229.61204957258536,True
1.3457119318156894,0.7367728129738114,-2.033382838051638,-3.623921826530286,-5.855144732901178,409.82996366020325,True
-3.614741555945786,3.5501343769856124,0.32391597057703125,-0.822652387329437,-2.818479792460758,63.237900942291006,True
2.4651415224853803,-0.5560882839629333,-0.4639429234766435,5.2684421582506555,-3.3441038279156188,113.6915121635942,True
-0.06342573943446536,0.33337298693162515,-5.058499974887078,-2.3137943042523332,-5.159315383081795,225.85525273631623,True
2.9912891035050535,-0.7384074210168228,2.472601594273531,2.1591935348356777,6.332537788429318,458.0097428801839,False
-0.6074010688123076,-1.70832764382349,2.310838801122801,-1.3296864521565215,6.627655259707378,408.0187906571597,True
-6.144891948452399,1.933848218892653,-0.5469690563123643,2.052923887227175,-2.0284943639263253,181.62252995787512,True
-2.2250876164198727,5.782225375987662,1.4180018861023387,-3.4550839677129286,-0.7956001507327085,229.7528211954047,True
-6.063405908637331,-0.47040959403252736,-0.05208303987084314,-3.088746361024099,-0.3544571246962973,257.9701124686485,False
-5.87783170568217,-0.024423619260472196,-2.2969419739589387,-3.3874175095545693,0.019682211561814503,74.300841115118,True
-0.4461810737448041,4.2146054666273125,-5.303712649865719,0.41270151656144705,1.0149401994086287,130.67647835561317,True
-3.37075709640844,-4.228649316079134,-1.0503234326358122,1.5843391082248732,0.48810193689543757,569.9427689789384,True
-3.118925091471754,-4.863677347472471,2.3674183335901544,-3.6622473977597307,-0.17286256585911053,454.57334304648253,True
0.9906702731698305,-0.7561309694829131,1.0433064161155319,-5.949457137402759,4.057600067765334,595.1189265455565,True
-1.9987586583428425,-0.43201502883372467,3.3250431531937363,1.5542265651797436,-1.2286077304883465,168.5331953589213,True
2.6917148915607054,-4.215081129265921,3.552014687857408,-2.7666775695264616,0.7788528488167424,382.3400213586466,False
-5.286623565856392,1.7513581481059348,-0.6926532241222484,-1.1265015861978516,5.17530168954988,73.37953293559332,True
4.613121412672608,1.152325810757221,0.34295453345030796,-5.713918162065919,-2.2186945602812234,353.7320396512178,True
-3.598129120321642,-2.459423764189199,-3.2383169758579937,-2.913025010270915,0.8274384408381159,309.2787342239257,True
4.90299363397178,2.9883896526128946,-4.389000885758622,1.5844413367221397,-0.7356675156582868,63.09722279035587,True
-4.942737989543587,-1.2645394860106307,-3.3976225168570116,3.856100003310013,-2.299655821299988,175.71806196607218,True
-4.617477337170143,-0.10267075202801401,-0.49489691797298846,-2.368911772237143,0.5060190361714977,249.78425308051393,True
-0.26789253952239384,2.4152626326466247,-0.5284285850923205,2.17168214769736,-0.22621347600024752,308.7845132771427,True
-4.9303162498010575,1.5298814819979465,-4.54342502354028,-2.7670364144830435,-1.2797478204893005,243.2985154161882,True
-1.0269771835672827,-3.9385787780441954,-0.08742053584142313,0.25986500032524534,-2.6452742115623358,584.8511858208471,True
0.8094146958200023,2.4026348573628473,2.7195324699144856,-4.854968996826959,-0.2970649348152845,154.39749685515875,True
0.6143788621986007,-1.379710280913462,-4.248071908398062,-2.0175135467584786,5.31057862713952,379.0262899024158,True
-3.5323401823978173,-3.7053108238586017,0.41928441391186283,4.622025616283977,-1.7993456386384625,416.49358463173553,True
0.5493186746477766,-0.2392607394186213,-2.6115737420178244,2.383884771518259,2.3712863338076073,289.83129895932944,True
-0.17853444547819453,-4.727951084505956,-1.031283033586115,1.1951508262851078,-1.412660251376983,466.42287055222846,True
1.52828888462144,-2.6380045864398753,6.252776845147692,1.627966612118861,-2.112890840857898,768.9451985171052,True
0.10017374048988745,-1.2664305874774036,-0.7143421375847206,4.635994175131525,1.8523283133960533,93.55198147069079,True
-5.798427498684696,-0.9500966660491036,0.6959478567666599,-3.6180891950504557,3.8409919967742208,418.1361763568623,True
3.4154636464807595,1.123237234680112,-0.37506909691012474,4.606383224837738,5.3843232028937695,437.3051319935757,True
-3.1709609634510345,-2.787848970001597,-1.8851775376013387,4.567750083827925,1.7019213332493768,241.93967301297133,True
-3.276767714096245,1.220269166368974,2.8269982575605233,5.885066687901934,1.4913030760423271,368.61137470024323,False
2.0938142928893053,3.7884736840040767,-1.041194234551921,4.408581107457133,0.5151054596560166,310.7864576043695,True
-2.3519470163731158,-0.9237531152610892,1.7299679235866507,2.4275514350602965,-3.004787896826686,597.5450438036331,True
0.8303718663649357,-1.6672902931090812,-1.7891239946287745,-2.8987185870329317,-2.1299476838425866,458.8553363931988,True
-2.9640629049381775,2.6452741708475065,0.5225715729918615,-6.660563415140111,0.2003005990880593,418.02671004481556,True
-3.497728715328042,-1.8472887249688688,0.41654332573757596,-4.482811462001934,5.14801291778648,329.752338209914,True
5.739586126003966,0.2974561995888703,3.4215935928715533,1.9333826601240058,-0.4567562109244659,179.86517027785843,True
-0.2573733251110978,-0.24733713082238867,2.3332578064523486,6.070624006541839,-2.0479801940989026,343.5106058695241,True
0.46798183154667017,3.3056384412549127,4.650302888579008,-2.350870796061524,0.3092701461585098,54.71070034209892,True
0.7575926472242348,-7.211924750416346,-3.063078215449652,0.5181695876714966,-0.15647113826479236,314.1803016526185,True
-3.5129846216571945,-0.2772975369892529,3.3063352790993292,-3.2259221221405925,3.016770647211214,684.0444360315134,True
6.165030332907291,-0.5251516310917563,-0.8878028963286108,-1.6355562271217379,1.1821034696057922,224.289822137087,True
2.9266841888492316,-3.7296028956947516,-2.410394326262257,-2.7092112052769632,-0.9114230652067188,236.71542349544413,True
1.751446824639092,-6.8764326019172755,1.4799425442117993,-2.3355000396144487,-2.25284762804927,512.7722537339989,True
-0.41537992043569927,0.146980289578632,-6.082801510064071,-2.122867629039549,-2.0569375521056497,146.13391348391949,True
1.9671406930458508,0.06138986893904905,-1.2864638437388958,-6.49772570302726,-2.5005253311620046,68.36492478456067,True
-1.7026354394008816,2.1699193101253025,-2.0410376896586113,-4.137124868884214,5.098086514133921,519.5591539626611,True
6.426416001900356,2.9653909340580853,2.0657509307564186,-2.299808991123747,-0.28439757831855494,314.6980734062177,False
-3.1386834526938445,4.59501204740865,3.2169451690093385,0.6996578791059078,-2.702742796461363,75.73840601041405,True
7.080090864227751,0.9479039928483202,-1.9109490461566123,-2.297310980428159,0.10149505764812448,267.45721696696825,True
-3.9509563248010013,-4.377097296264019,-1.1462721494776613,3.58985181057233,-1.4359376372068118,199.29787937127787,False
7.133577867386775,-0.7756669398465323,1.6997092188792573,2.240245576944477,1.5136961598550447,136.53539437564598,True
-6.81133953138315,0.15878584714480246,-3.619026776174532,1.4238224232797847,0.06551629816864854,219.0076231263828,True
4.011942392496876,-4.575936202549103,-0.7201752157300666,-3.1874037838120977,1.2967814771985406,612.2148940054325,True
-1.820171635164628,2.665199068631708,4.138674582819179,-1.3636363324049778,-4.731213198576485,180.4771007442292,True
-3.757683093061984,-1.2671172389394578,-2.2709571998237648,4.202071264796793,2.1529648152998155,172.0782493610023,True
-2.3627066253838804,-2.550095731417187,1.6389404446771796,0.02502446392420808,-4.173296982711521,207.02399277271363,True
2.997810303871778,3.069088994756772,0.45001795554913565,1.0020692524863821,2.31491110187711,109.81901130973506,True
2.498205889337749,-0.643062876855227,5.2554346866563195,4.5130613023169905,1.326491068113308,964.3485694206146,True
-3.8851270320344584,-3.8955961090587463,0.35631218377883705,-0.020229484390570696,3.5450104151471646,663.1164978765959,True
5.22869832935992,-1.5806760354566542,4.0719937881753365,1.2903192858006214,0.8267815049823646,353.3863543255073,True
2.7288236945521165,-1.3894481362327054,-0.6965870986306791,5.490826543057366,-0.3486485519052203,193.6746923173314,True
0.45488490248559016,-0.5970063296631812,6.875073979647505,-0.30036579145229375,-3.4013217299683522,377.91718595541494,True
-5.5084378693297875,-2.435117286793116,-0.9445891418360756,3.4292130032433934,1.1490076039507038,201.0852853666321,True
0.08804442219732718,-3.5361496067159726,-0.3209981445529333,1.2988667171432322,4.468073547700677,203.97663018462137,True
-4.675736850043535,1.4155305118587398,3.2766894129416895,3.6034170687762472,0.2436600144680858,456.4252399431894,True
1.229721475825662,6.962489553223833,-0.8891670769192421,0.35510726075297544,-1.94984110549566,299.0617209989984,True
-1.2922402891272404,1.5991927842646811,1.2057345260594845,-3.7461523502649516,-4.454846762804067,193.5981534468178,True
0.6274085744969976,1.3898049411057785,-5.543699325570893,-5.212659838825558,0.7316772368826924,69.5955009444573,True
-2.897989543263318,-4.712971123744245,0.1300976227957775,-4.2169830352415225,-3.109936406793784,283.9478787784703,True
-5.036336731659006,-3.678465663568504,-0.7439209994373732,-2.1784326455654144,2.606125640017111,392.7186999609967,True
-2.2932773439638736,-2.8879887084717994,-2.7303077550741115,2.751172078807546,2.86223785853449,93.17054115903328,True
0.7891712801245334,2.695603794565574,-3.7397850609184538,2.1914698057688766,-3.207997118803985,257.37891837123084,True
-2.842223964413827,3.660477596355757,-1.888906986566664,4.89951566741522,1.6635074533539027,79.83680615931291,True
-4.986969907021704,-3.5735912042044453,-2.208343796305283,-3.6326192761208143,1.5884791110557832,431.38545069562986,True
0.7058558385106146,-3.8696249751197938,-0.8546759899016995,-2.863429200788781,4.950170585922581,511.53230691847784,True
-3.2761020744601184,-2.0774953561418306,4.206714987632647,3.1338893407240236,2.9640194711397156,372.54410064488474,True
-1.141328767950208,-4.774850166695061,2.0595046762439067,-4.8008756170979625,-1.2763718419419388,680.1159101510476,True
-4.32011052744429,-0.2806442948779588,-0.25160623455544673,-4.687578812256073,3.1576233221093437,235.65085354546108,True
2.7448487163887036,-2.1222910543122198,-0.01126635143064054,2.7676823320906143,-0.5266717736777345,274.86081672889105,True
-2.287128111628077,-0.40849810050948326,-0.5448580888018999,-1.2301815213639484,1.4954497969535916,446.6907779745564,True
-1.6410552031773176,-1.0227697754084513,-1.3329087380528846,6.041907642364276,-4.135811173655362,163.29924968854428,True
-2.115846243975698,3.1944992550588616,-0.7296349573504088,-1.5545287404409742,-2.562388823246758,257.7644759486176,True
-1.7271763386873438,4.242901958458605,-3.542411982279633,1.0311375589026082,0.4047354962152438,65.60117300469166,True
-1.8488579328416217,-0.1412555352406722,1.7429103382427826,-2.265962852604559,-6.589739456529174,203.54903964641647,True
-0.9711333105174431,-1.8813070442613666,-0.5411020899862112,-2.980543260981164,4.312607376901231,159.65695716742917,True
-4.702788702730161,-2.5352409928301416,-1.1741131482320966,-5.095300813660935,-0.9918274081929771,171.71674585518292,True
-2.1824909456023107,-3.434464495798762,3.871090604165333,2.915541499525372,-4.294632270760973,152.53307169909223,True
0.35851528921751974,0.09786006922046013,-5.106602604681288,1.6514053097752612,4.864654572855022,50.87653234354147,True
-2.520022731913495,3.4866910445898083,2.3348662337099695,1.1041965503333417,-3.5498834081629607,249.19644723452043,True
2.9601453495929912,-2.0205120741672333,-5.902626175049947,-1.3507556458777246,-0.9210078585447495,179.48657185309864,True
2.0714842266292215,1.283066151633691,-0.055551254931767366,2.725425886488927,-0.7596341343453243,64.00665197838642,True
-0.7900119261897935,-3.9382186850305727,4.4622053112892255,3.13280510032631,1.9931188729873937,409.22364397936224,True
-5.701982695634683,-3.1009854893948745,-1.308847684205826,-1.6977300137674198,-1.0976589309403548,539.099326061521,True
5.5149275269342555,0.33217119975435583,-1.2996118420244966,-3.476432420834346,2.1141032335692547,515.1057258200073,False
-3.756998647648102,2.6658160708765055,-0.21786203973630872,0.7616743361258027,-0.32440273112737755,366.9047550364178,True
3.35992807355403,1.0575396057674347,3.7918408948994324,-3.136521508653928,-1.7182327687972103,373.3660817532382,True
2.318960123736844,2.339784251622093,-0.6396543236949651,-3.324631849424,-5.968311941530429,288.6170853445305,True
-2.4826024713476267,0.7311948318416222,-1.2589355116586878,2.602866353520715,0.05509532156594435,534.7866538172844,True
2.0572556630585206,-0.6913824057323577,-4.91685396025588,-1.800529884949533,-4.071175909990888,55.13342762428439,True
6.046952167041278,-0.3760737901065801,-3.1297422786723326,3.121654226860454,-2.7342325155367613,43.717960945013616,True
1.1751017525870238,-3.2238453887635274,3.723568366808375,-3.408194907453361,-0.3887444652912984,353.61743691479893,True
1.3318406436434556,-4.581839466820517,0.0370277095242127,-4.7215176177439595,0.571255394353671,289.5174623411236,True
-0.3847484839131759,2.206964765287719,0.4033602518245597,-3.6292108358467985,-6.249168152731756,184.29816952124906,True
-2.5254283161557183,0.5913111758720652,4.905667041505892,0.720821438334177,1.5010423880587085,421.06461835004194,True
2.5247770599720885,-5.585033679374903,-1.6122992117100785,-0.563296074939906,2.2225311432917927,156.61210226117245,True
3.508331545990798,1.0594444334864639,-3.7959773799412844,-0.5878444589195657,0.22887291807016077,15.937722568873225,False
5.116339738197745,2.783738152734211,3.6652761927865614,2.605513469214109,-0.5204019156904512,264.51833849301823,True
2.8522089873714527,-3.1850275721746737,-3.2443130386628916,2.017793437615203,-3.4313490723994966,226.86554159620172,False
-0.39480744103688387,-1.6031332509336047,-3.379434059397716,-4.235738880258412,-3.9730414898002233,325.2467592273759,True
-1.2040114905872936,7.401108759852461,-0.5473231860931104,-0.7019168214521068,0.9560866566178338,174.78795708874202,True
2.1356033644129844,1.91859521676877,2.632384812665223,-2.1323692523028677,5.159108599997511,150.38459151035815,True
3.824442797288471,-5.179557568878828,-3.2298678360515445,2.5988435474264984,-1.205523577513449,141.13446098964286,True
1.9849669402219339,-1.4661135859379617,0.8281655751775326,7.021550204776431,-1.87318054378006,355.69684468896287,True
-1.9904176273616783,3.1417344287749525,0.7765021825133803,-0.7243106402576243,-5.933705156229551,75.74509205236261,True
-0.3202638508384004,6.152259041919137,3.1422024855407815,1.4412776460706007,-1.4640869327463204,375.91561530649653,True
-1.509743302314944,3.6470764418209702,1.219936791498543,-0.26490146377029095,6.682977500312978,505.24579551942855,True
-0.6650945075655569,0.2434599104905978,6.58701516352409,-0.7353481031843216,-3.4440313789497585,171.62094782603708,True
-3.13012550135957,-2.1968239059583348,-1.6193544431576066,4.766672035718864,2.864166036074054,375.53304680191746,True
-3.182522549604616,4.529821697040863,-1.537434652111522,0.35971846817882525,-0.9071473542406053,271.8397633120063,True
3.330778385430372,-2.391284203237362,1.1919572233054563,1.4837482249225156,0.3455501222212214,650.8880238582042,True
4.3008771938006785,4.304746382499535,1.9253695801856163,-2.29555836718812,0.40531866312817144,21.207807283808375,True
2.2423439953295636,-5.006189324155082,2.7897346152410663,-1.4666634457824472,-3.86440028534313,91.53848523445896,True
2.222327251413804,-5.5244469344522535,2.635842735392606,-0.10592771384456101,-3.1084920182896765,518.4538170646267,True
-0.8983469290629797,2.5459617862845767,-2.5925028759525164,5.705632488986289,1.995044031382714,55.72958740220775,True
4.09719081747509,1.8366398412379266,2.2506957704301906,-3.1178436125153053,-4.125374804585697,300.5798976302145,True
1.8421926029788018,-4.201280313231166,-0.8948361675010683,1.643594459620878,1.5828760175642824,498.2445204162519,True
-1.6236551778788095,-2.063373638524295,-3.8443492028228503,3.5098547641873985,0.6338448199894183,92.1150556076774,True
-1.2947458372077834,2.8691683711440374,3.4500958053769617,3.7619863461340652,3.0261255579927426,383.69576082263615,True
3.1192633992171697,4.682419766182497,4.290321359410732,2.5419136504868702,-0.49487969643599666,324.60283368833854,False
1.4535655937981642,-1.7068084073610275,2.012619103984721,4.707385996366454,-2.7992029219175185,402.0865934094252,True
-5.703371469291136,-1.0356878282041897,-2.990334579545791,0.5085582934548186,-4.047209389896937,296.54548461163404,True
5.196991327482047,2.345054729407387,2.8886310062407334,-1.1234180395034634,-2.004543946601136,472.1330064297972,True
-1.0086658500289898,-2.4864922399958935,-0.9742896386994904,4.528565077765808,3.1096657252029947,309.7609499026714,True
-1.774307722742913,6.681349072818593,2.364487703079712,3.0784635539703586,0.23330118404468175,215.37966080606344,True
3.8542676306922994,-1.599602626806146,-2.2515786110842746,-3.18531288550793,-5.036983069446124,256.066253567566,True
0.9915707996474673,1.0093204988662254,0.755914014322964,-6.307638413620689,-4.63444929524892,323.8943313768124,True
-7.201438718286864,0.10912866357924174,1.994320810038446,0.7503554617302661,0.15746052041378641,338.79824839494495,True
-5.4246444564887035,-2.435597438662798,1.7397576343756176,-0.06796742485914495,1.9826063430418066,305.363631698221,True
0.16129861846207053,-1.3853594801473086,0.8962457556268227,6.732868279301641,0.8918079450183096,217.41018709119146,True
-1.5756119588774224,4.511616265615967,1.7377250421035026,-0.5832598653541475,5.404622471220358,479.7842937428986,True
-1.6221687195433239,-0.3767341044066667,-4.996531526091462,0.7541191712049836,-5.103163780508803,189.44409790383003,True
-1.947348455813771,0.8631840455405553,6.783932146529623,-0.8767195749711381,0.11192763253713786,622.3203981928796,True
-5.080791074182263,3.5433394437207366,0.6315291973284365,-3.2032161685239884,-2.1208850906607117,172.73050536867052,True
6.681591559452856,-0.6678248453132372,0.2989161451938465,0.5457570331036455,-3.5727409825986594,145.76285324621364,True
5.960206246848165,-0.11304754938168872,-1.4401557371047717,-3.3153532556976297,1.6482710201270887,158.6622111819448,True
1.3273852238843302,-2.614290800429083,3.370820727147428,-0.6120883421364319,-2.069059858271355,611.8494360428747,True
4.699604849794442,0.2534914168679406,-0.6675034404605943,4.671815103750502,-4.3000600883075,363.41492280009925,True
3.940158023622805,-0.775502867142494,-1.425315933233864,2.23968280013775,-0.1928321851792974,210.66686012471558,True
-1.8494636663911026,-4.591161671283257,3.397430838746111,0.39683610513778295,-0.04900559169693298,460.913798618899,True
-1.2147440533956086,3.274580294388744,-6.530793689958481,-1.9737014706828266,1.201077324531828,19.52827681136082,True
2.2602363388379847,5.36796489845344,-1.9116478978624034,-0.17139202478105395,-4.381864303285723,116.88434589027968,True
-0.5494581542247386,2.2030408757614603,-0.6092974692092282,2.8249087483655266,-0.21584383007258473,174.25028973433558,True
-4.03342748975852,-1.1252685130609106,-1.8645002309053131,4.9498622558467735,1.6204593653932573,556.9875524200306,True
2.1261380552551734,1.969029178826569,4.560804297591091,1.0768633363315379,4.479044282121242,688.0587606516782,True
-5.3557439882867355,0.09474831341752991,1.123080573859917,-0.4684733826265942,-2.079226919582722,384.3614614857871,True
-0.964929305385823,0.046902711770439344,5.4861734213757885,-4.811645741977835,-2.083752835551313,782.4999444873179,True
4.699967317468621,3.7688581022358414,-2.500832141061895,-2.5876204283508293,-1.215161005512284,190.1305892936865,False
-0.0733572152876567,2.151115235395873,-0.07362859991855741,-5.196318264810095,-2.489957009783556,189.37788431376242,False
-1.2588570727735784,-0.47256103780351255,0.7876040520290687,1.112291412184994,-1.433219300291619,465.54531651903176,True
-0.8984017141460258,-5.875635792098923,1.4915055406569677,1.998483273893427,-1.0233077714950656,346.0670235737466,False
-3.02069314079817,-5.377059652152177,0.984667395861475,-3.5404274408529197,2.250180121751908,397.5560722873768,False
-1.3100478567843135,2.904610875229267,-5.11727700343533,-0.1559466381204376,-3.902928628169936,131.0527218725719,True
4.383391642270945,3.6961080146314944,-2.0211517177557368,-4.022126691976736,-3.2124086827371396,302.47893476920297,True
-6.255368135314116,-3.4764451650202965,1.419754666371695,-1.8397967136383995,1.1905517464657938,226.2986961108118,True
-0.7008112220910222,-1.3601291539140739,0.27907784863806606,-4.047785788106818,4.926467585171679,317.78837905360604,False
-0.9729177688734455,-0.3457086963778281,1.8358847724807765,-0.6697067134226056,-0.1881534370321559,748.2129675608838,True
0.11927500043489547,1.0997729719760732,6.264767193883086,-3.146636137687285,2.788685779101277,660.2482687929693,True
-3.289361163847513,-2.735644425003863,-2.9809183652955054,-0.6130743354716315,2.75029226567782,252.82391279638364,True
-4.054645017733496,-0.46461030063719094,-2.0528838330112835,-5.059492558195913,-3.152223018557592,234.0569624430742,True
1.7010812363538752,-1.356879295526276,-0.5831388648645524,-2.812887074041861,4.624670381421948,364.7638268450723,True
-4.952426693877092,-0.9760733059011051,1.092346609030979,-4.2715144360888315,3.7803434855167173,910.5602251824072,True
3.9444984934400353,-3.9178284006620583,1.8718637058349077,1.9259264422647402,-2.8962996778027965,335.08471564427117,True
